# tier-2 gate partition table -- #868
# GENERATED by scripts/gate_partition_build.py from measured logs.
# Do not hand-edit a verdict: the runner re-checks each module's sha256
# and demotes any module whose bytes no longer match its proof.
# commit      92142512c3
# gate path   test/registered/unit/mem_cache
# serial ref  /tmp/t2c_memcache_serial_ref.log
#             {'failed': 2, 'passed': 2745, 'skipped': 927, 'warning': 23} wall=169.14s
# solo dir    /tmp/t2c_memcache_solo
# hermetic    every run behind this table used CUDA_VISIBLE_DEVICES=""
#
# verdicts
#   PARALLEL  solo failure set == serial failure set -> wide lane
#   RANKS     same proof, but the module spawns real ranks -> narrow lane,
#             bounded workers so no rank is starved past its timeout
#   SERIAL    proof failed -> one process, one order (reason below)
#   EXCLUDED  cannot run at the desk at all (needs a card) -> neither track,
#             reported on every run so the gate is never read wider than it is
# totals      {'PARALLEL': 171, 'RANKS': 13, 'SERIAL': 0, 'EXCLUDED': 0}
#
#module	verdict	reason	sha256	ref_failures
test/registered/unit/mem_cache/test_hicache_nixl_cleaner.py	PARALLEL	solo_equals_serial	bc2edb4174c56e4e	
test/registered/unit/mem_cache/test_hicache_nixl_storage.py	PARALLEL	solo_equals_serial	993cdde1c6f22f28	
test/registered/unit/mem_cache/test_hicache_phase_guard_718.py	PARALLEL	solo_equals_serial	8c8a3dc4c611e2de	
test/registered/unit/mem_cache/test_hicache_rebind_719.py	PARALLEL	solo_equals_serial	3a7e37e8ad9ceed0	
test/registered/unit/mem_cache/test_hicache_runtime_resize_545.py	PARALLEL	solo_equals_serial	bcee5743e0cebc67	
test/registered/unit/mem_cache/test_hicache_sharding_558.py	PARALLEL	solo_equals_serial	a3e09b5b869b0582	
test/registered/unit/mem_cache/test_hicache_staged_write_back_dispatch.py	PARALLEL	solo_equals_serial	07ff3faa9f002667	
test/registered/unit/mem_cache/test_hicache_storage_needs_hierarchical.py	PARALLEL	solo_equals_serial	aafc61291dc2d737	
test/registered/unit/mem_cache/test_hiradix_cache_unit.py	RANKS	solo_equals_serial;spawns_real_ranks:init_process_group,torch.distributed	22407934cc9ba9ac	
test/registered/unit/mem_cache/test_hiradix_pp_sync_drain.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	6c9dba7e79a85b1e	
test/registered/unit/mem_cache/test_hisparse_allocator.py	PARALLEL	solo_equals_serial	d69b20f8e0336d27	
test/registered/unit/mem_cache/test_host_tier_contiguous_backup_841.py	PARALLEL	solo_equals_serial	197d6674eb5e0116	
test/registered/unit/mem_cache/test_kv_local_slot_routing.py	PARALLEL	solo_equals_serial	a78c8bbb5b2f5a14	
test/registered/unit/mem_cache/test_kv_local_slot_routing_pools.py	PARALLEL	solo_equals_serial	01f4c3143d7798ad	
test/registered/unit/mem_cache/test_kv_pool_row_span_631.py	PARALLEL	solo_equals_serial	be3b5c41e0753630	
test/registered/unit/mem_cache/test_kv_row_ownership_822.py	PARALLEL	solo_equals_serial	2848e2c4d50734a2	
test/registered/unit/mem_cache/test_kv_transfer_shape_guard_760.py	PARALLEL	solo_equals_serial	60a983ff390dceb5	
test/registered/unit/mem_cache/test_kv_vmm_span_bounds.py	PARALLEL	solo_equals_serial	78baed46cb354663	
test/registered/unit/mem_cache/test_lawful_reservation_851.py	PARALLEL	solo_equals_serial	b4299c6c303151d4	
test/registered/unit/mem_cache/test_layout_compat.py	PARALLEL	solo_equals_serial	726b8b0151f60e96	
test/registered/unit/mem_cache/test_localslot_family_756.py	PARALLEL	solo_equals_serial	1fa3dd225f8c30f0	
test/registered/unit/mem_cache/test_lock_release_walk_detached_827.py	PARALLEL	solo_equals_serial	b4e133f9907eb232	
test/registered/unit/mem_cache/test_mamba_anchor_seams_747.py	PARALLEL	solo_equals_serial	c39b465f1ff510ae	
test/registered/unit/mem_cache/test_mamba_carry_instrument_790.py	PARALLEL	solo_equals_serial	b0210694eeecdae7	
test/registered/unit/mem_cache/test_mamba_checkpoint_active_pool_767.py	PARALLEL	solo_equals_serial	baf8a3b06e6df214	
test/registered/unit/mem_cache/test_mamba_checkpoint_interval.py	PARALLEL	solo_equals_serial	e0afe1cbeb92634b	
test/registered/unit/mem_cache/test_mamba_early_release_767.py	PARALLEL	solo_equals_serial	06278439ab9d7d0a	
test/registered/unit/mem_cache/test_mamba_gates_the_hit_706.py	PARALLEL	solo_equals_serial	d99471e1c0ed186b	
test/registered/unit/mem_cache/test_mamba_lock_ref_pairing_581.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	90630634a331e7f6	
test/registered/unit/mem_cache/test_mamba_phase_uniform_706.py	PARALLEL	solo_equals_serial	f86e679c49a6f5ab	
test/registered/unit/mem_cache/test_mamba_pin_budget_live_773.py	PARALLEL	solo_equals_serial	76dfb74caaf70d1a	
test/registered/unit/mem_cache/test_mamba_pool_floor.py	PARALLEL	solo_equals_serial	b08cc92a9fdb257e	
test/registered/unit/mem_cache/test_mamba_pool_r7_prediction_773.py	PARALLEL	solo_equals_serial	5efcaa66124295fc	
test/registered/unit/mem_cache/test_mamba_read_waits_for_transfer_904.py	PARALLEL	solo_equals_serial	d8fa05e168f263e2	
test/registered/unit/mem_cache/test_mamba_reorder_lineage_773.py	PARALLEL	solo_equals_serial	6c3cd6b0f7969e19	
test/registered/unit/mem_cache/test_mamba_reorder_unified_773.py	PARALLEL	solo_equals_serial	b0469b71ef03b13e	
test/registered/unit/mem_cache/test_mamba_slot_observer_743.py	PARALLEL	solo_equals_serial	e1a266d011357639	
test/registered/unit/mem_cache/test_mamba_slot_reorder_755.py	PARALLEL	solo_equals_serial	ed64b70e9cccb25e	
test/registered/unit/mem_cache/test_mamba_slot_starvation.py	PARALLEL	solo_equals_serial	fe1527054676da12	
test/registered/unit/mem_cache/test_mamba_unittest.py	PARALLEL	solo_equals_serial	e8ae2704d34da796	
test/registered/unit/mem_cache/test_match_refusal_census_904.py	PARALLEL	solo_equals_serial	742d43502d37f9c8	
test/registered/unit/mem_cache/test_match_refusal_reason_913.py	PARALLEL	solo_equals_serial	41018d81c29a526a	
test/registered/unit/mem_cache/test_mem_cache_utils.py	PARALLEL	solo_equals_serial	e7b21ca038c42074	
test/registered/unit/mem_cache/test_mem_pool_host.py	PARALLEL	solo_equals_serial	977909e6480600be	
test/registered/unit/mem_cache/test_meta_arena_layout_785.py	PARALLEL	solo_equals_serial	53123f48fa531850	
test/registered/unit/mem_cache/test_meta_tp_layout_desk_785.py	PARALLEL	solo_equals_serial	db5601f339553f46	
test/registered/unit/mem_cache/test_minimax_sparse_pool_host_unit.py	PARALLEL	solo_equals_serial	b281bd7e8d72be5c	
test/registered/unit/mem_cache/test_minimax_sparse_pool_pd_unit.py	PARALLEL	solo_equals_serial	d22e6a4ac4175f38	
test/registered/unit/mem_cache/test_mooncake_group_semantics.py	PARALLEL	solo_equals_serial	31ad05f89fd9d6ab	
test/registered/unit/mem_cache/test_mooncake_standalone_dummy_mamba.py	PARALLEL	solo_equals_serial	fd33c7222cc862fb	
test/registered/unit/mem_cache/test_multi_ended_allocator.py	PARALLEL	solo_equals_serial	68ea0e28ad4577be	
test/registered/unit/mem_cache/test_page_head_offset_alignment_441.py	PARALLEL	solo_equals_serial	4999fc976d8f0ae6	
test/registered/unit/mem_cache/test_page_major_layout.py	PARALLEL	solo_equals_serial	ee49dd75768dfd1b	
test/registered/unit/mem_cache/test_paged_extend_relief_retry_681.py	PARALLEL	solo_equals_serial	66b96cdb0f607cdb	
test/registered/unit/mem_cache/test_paged_staged_frees_715.py	PARALLEL	solo_equals_serial	d2dc681238a7c094	
test/registered/unit/mem_cache/test_pin_ledger_410.py	PARALLEL	solo_equals_serial	e0780e4c1262ded6	
test/registered/unit/mem_cache/test_pinned_budget_double_count_706.py	PARALLEL	solo_equals_serial	7a8f569e5246545f	
test/registered/unit/mem_cache/test_pinned_post_registry_550.py	PARALLEL	solo_equals_serial	2cb8fb7d72d5006e	
test/registered/unit/mem_cache/test_pool_invariant_double_owned_912.py	PARALLEL	solo_equals_serial	a429f6f3a0333bfd	
test/registered/unit/mem_cache/test_pp_sync_rendezvous_630.py	RANKS	solo_equals_serial;spawns_real_ranks:init_process_group,multiprocessing,torch.distributed	be4348acb9b8db2c	
test/registered/unit/mem_cache/test_prefetch_completion_generation_905.py	PARALLEL	solo_equals_serial	a9dc4c88633082a0	
test/registered/unit/mem_cache/test_prefetch_gate_census_915.py	PARALLEL	solo_equals_serial	fb8ec4556d5fc4e4	
test/registered/unit/mem_cache/test_prefetch_landing_condition_843.py	PARALLEL	solo_equals_serial	d8d4abbb9819b564	
test/registered/unit/mem_cache/test_prefetch_participation_desync_580.py	RANKS	solo_equals_serial;spawns_real_ranks:init_process_group,torch.distributed	536638334355063e	
test/registered/unit/mem_cache/test_pure_swa_chunk_cache.py	PARALLEL	solo_equals_serial	afb494f4f7550826	
test/registered/unit/mem_cache/test_quiesce_reports_what_happened_917.py	PARALLEL	solo_equals_serial	c9b81bc25ac94604	
test/registered/unit/mem_cache/test_radix_cache_slru_accuracy.py	PARALLEL	solo_equals_serial	526686f3a4e96894	
test/registered/unit/mem_cache/test_radix_cache_unit.py	PARALLEL	solo_equals_serial	c17e43743b438632	
test/registered/unit/mem_cache/test_radix_dump_bounded_695.py	PARALLEL	solo_equals_serial	697a065a0cf3ffac	
test/registered/unit/mem_cache/test_radix_force_miss.py	PARALLEL	solo_equals_serial	de9513e6fd1af232	
